created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi,
12/8/2021,156,125,3,2,,1,Palembang,SHM,2200,Timur,1200,https://www.rumahku.com/p/5HTVM005/rumah-dijual-demang-lebar-daun-palembang-30131,"Perumahan mewah di tengah kota, dekat mall
rumah sakit, universitas sriwijaya
perkantoran, sekolah dasar SD, SMP, SMA
pasar tradisional, dan lain nya. 
Lokasi di Demang Lebar Daun jalan macan Kumbang VII. 
Cocok sebagai hunian bagi keluarga yang membutuhkan 
akses ke kota dengan mudah.
",
12/8/2021,800,800,6,5,1,1,Palembang,SHM,2300,,4200,https://www.rumahku.com/p/CNR9R0ZN2/rumah-dijual-20-ilir-iii-palembang-30129,"Dijual Cepat , harga sangat dibawah pasaran kota Palembang 
kondisi siap huni , terawat , tanah luas 
ada 2 ruang tamu, ada mushola ,kitchen set 
ada gudang , taman depan , samping , belakang 
garasi luas , berada di pusat kota Pelembang 
lingkungan aman nyaman
",
12/8/2021,113,45,2,1,,,Palembang,SHM,1300,,586,https://www.rumah123.com/properti/palembang/hos9301042/,"Rumah Dijual Palembang LOKASI DI PERUMAHAN AMAN, TENANG DAN NYAMAN, BEBAS BANJIR. COCOK UNTUK KELUARGA KECIL.
TERSEDIA GARASI MOBIL, TANAH DEPAN DAN BELAKANG UNTUK TAMAN.
FASILITAS UMUM: DEKAT DENGAN BEBERAPA RUMAH SAKIT, STASIUN LRT, GRAMEDIA, RUMAH IBADAH, SEKOLAH, PASAR TRADISIONAL, DLL",
01 -12 - 2021,60,36,2,1,,1,Bandung Kota,SHM,1300,,250000000,https://www.rumah123.com/properti/bandung/hos9212583/,"PERUMAHAN MURAH SIAP HUNI 10 MENIT KE CIBADUYUT , PERUMAHAN DI KAWASAN YANG LAGI BERKEMBANG PESAT DAN TENTU NYA BAYAK DI CARI CALON BUYER DAN INVESTOR HARGA SANGAT BERSAING ,",
06 - 12 - 2021,90,48,2,1,,,Bandung Kota,SHM,1300,Timur,450000000,https://rumahdijual.com/bandung/9786732-dibawah-hargaa-developer-rumah-di-victoryland-ujungberung-bandung-hermawa.html,"Hunian aman nyaman dan asri di bandung timur. Hunian strategis berkonsep HEALTHY LIVING di Bandung Timur Ujungberung yang memiliki nilai Investasi sangat tinggi. Anda akan merasakan kesejukan yang khas dari Pegunungan, dan menikmati view Kota Bandung yang begitu indah.Hanya 1.4 Km ke jalan AH Nasution Buruan Hanya 450juta Nego tipis.",
06 - 12 - 2021,162,100,3,2,1,,Bandung Kota,SHM,1300,Barat,1450000000,https://rumahdijual.com/bandung/11050394-rumah-di-kawaluyaan-indah-soekarno-hatta-bandung.html,"Lingkungan Perumahan cukup Tenang , Aman dan Nyaman, Akses jalan lebar, dekat dengan Masjid, Keamanan 24 jam, Bangunan sdh direnovasi, Hadap Barat, 5 menit, ke jalan Soekarno Hatta",
06 - 12 - 2021,77,77,3,1,,,Bandung Kota,SHM,900,Utara,610000000,https://rumahdijual.com/bandung/11445316-jual-murah-rumah-di-sarijadi-bandung-dekat-kampus.html,"SELLING POINT: 2 menit ke pasar, 5 menit ke Alfamart Dan Yomart, Kampus POLBAN, POLTEK POS, Kampus Maranatha, SMPN 26",
06 - 12 - 2021,224,231,4,3,,1,Bandung Kota,SHM,2200,Timur,1300000000,https://rumahdijual.com/bandung/9129940-rumah-strategis-di-tarogong-garut-dalam-komplek-dekat-kemana.html,"SELLING POINT : 50 m ke STAIPI persis ( Sekolah Tinggi Agama Ilmu Pendidikan Islam ), 50 m SOR ciateul (Sarana Olah Raga kab.Garut ), 200 m kantor Koramil garut, 700 m Kantor SAMSAT garut, 200 m UNPAD (universitas padjajaran) garut, 700 m Pom bensin ciateul, 700 m kantor pengadilan Agama garut, 100 m Kantor Kejaksaan garut, 100 m Kantor Disperindag garut, 600 m Kantor BPN Agraria garut, 100 m Klinik Baiturahman, 200 m pasar induk Guntur Ciawitali garut ., 300 m Terminal Guntur Garut, lokasi sangat strategis ,di area lingkungan perkantoran . cocok juga digunakan untuk kosan karyawan / mahasiswa. sangat dekat dengan objek wisata cipanas garut hanya 2 km . lokasi ke masjid / pendopo / alun alun garut 1,5 km .",
06 - 12 - 2021,72,40,2,1,,,Bandung Kabupaten,SHM,1300,,450000000,https://rumahdijual.com/bandung/10859779-cluster-eksklusif-dekat-area-buahbatu-siap-huni.html,"Bumi Harapan Cluster, rumah siap huni di kawasan yang sedang berkembang pesat di Bandung selatan. Lokasi sangat strategis, Dekat dengan akses tol Buahbatu. Dekat dengan Transmart Buahbatu. Dekat dengan Toserba Yogya Bojongsoang. Dekat dengan kampus Telkom University",
06 - 12 - 2021,122,113,4,2,1,1,Bandung Kota,SHM,2200,,1350000000,https://rumahdijual.com/bandung/11052643-dijual-rumah-siap-huni-di-arcamanik-bandung-timur.html,Selling Point : Dekat Youth Center Arcamanik. Dekat Puskesmas. Dekat Sekolah,
06 - 12 - 2021,375,150,3,2,,1,Bandung Barat,SHM,2200,Utara,3000000000,https://rumahdijual.com/bandung/9557487-dijuaal-rumah-hitung-tanah-gegerkalong-wetan-bandung-iwansetiawan.html,"Bebas Banjir? : Bebas Banjir Line Telephon: Jumlah AC:, Lebar Akses Jalan: 5... Selling Point: Posisi rumah berada di ujung jalan posisi Hook, Dekat dengan Pondok Pesantren Daarut Tauhid, Berada di dalam lingkungan Perumahan Elit diantaranya, Perumahan Pondok Hijau, Perumahan Parahyangan Gegerkalong, Perumahan Papyrus, Komplek Perumahan Angkatan Darat",
06 - 12 - 2021,378,280,7,5,2,3,Bandung Kabupaten,SHM + IMB,4000,Utara,2200000000,https://rumahdijual.com/bandung/9585440-rumah-pinggir-jalan-katapang-soreang-10-menit-exit-tol.html,"Rumah Dijual di Katapang Bandung. IDR 2.200.000.000. JUAL CEPAT RUMAH PINGGIR JALAN KATAPANG SOREANG 10 MENIT EXIT TOL SOROJA BONUS BIAYA RENOV Jual cepat rumah dinamis multyfungsi bisa untuk tempat tinggal, kost kost an, gudang atau tempat usaha lainnya. Sudah ada ruangan untuk kerja dan ruangan untuk jualan.",
08 - 12 - 2021,178,150,3,1,,1,Bandung Kota,SHM,1300,Selatan,5000000000,https://rumahdijual.com/bandung/8354872-rumah-dijual-di-cicendo-bandung.html,"Rumah Dijual di Cicendo Bandung IDR 5.000.000.000 Cocok buat penginapan, 100meter ke rumah dinas gubernur",
06 - 12 - 2021,120,180,3,3,,1,Bandung Kota,SHM,4500,,1900000000,https://rumahdijual.com/bandung/11325460-dijual-rumah-minimalis-di-gegerkalong-lt-120m-lb-180m.html,"Dijual Rumah Minimalis di gegerkalong Lt 120m Lb 180m 1,9M SHM. Lokasi : Cluster Gegerkalong Bandung. DIJUAL RUMAH + FURNITURE. DALAM CLUSTER. Luas Tanah 120m. Luas Bangunan 180m. Kamar Tidur 3. Kamar Mandi 3. CAORT 1 MOBIL",
06 - 12 - 2021,207,150,2,2,1,2,Bandung Kabupaten,SHM,4400,Timur,1450000000,https://rumahdijual.com/bandung/7823236-rumah-siap-huni-ditengah-kota-dekat-pintu-tol.html,"Rumah siap huni, sudah renovasi. Lokasi ditengah keramaian, dilalui kendaraan umum. Dekat dengan pintu tol, supermarket, mall, cafe, Rumah sakit dan masih banyak lagi. Cocok untuk dijadikan home industri. Lebar muka 10m. Ada Akses jalan masuk dari pinggir.",
06 - 12 - 2021,70,65,3,1,,,Bandung Barat,SHM,1300,Timur,385000000,https://rumahdijual.com/bandung/9684515-rumah-di-ngamprah-bandung-barat-nickalson.html,"SELLING POINT: dekat ke kolam renang Delta valley, sarana pendidikan dan ,TK, SDN Ciledug I, madrasah, SMPN 5 cimahi, dilalui jalur angkot pasar atas Cidahu",
06 - 12 - 2021,308,450,5,4,2,1,Bandung Barat,SHM,2200,Timur,2500000000,https://rumahdijual.com/bandung/9613778-rumah-sejuk-setiabudi-regency-bandung-ariefgumulya.html,"Ledeng, 3 Km dari kawasan pendidikan Perguruan Tinggi UPI, NHI, Unpas, 3 Km dari Kawasan Darut Tauhid",
06 - 12 - 2021,112,115,4,2,1,,Bandung Kota,SHM,2200,Timur,1650000000,https://rumahdijual.com/bandung/10864627-rumah-lux-baru-minimalis-jl-golf-barat-komp-arcamanik.html,"Air bagus submersible, Gudang, Taman depan belakang, Hadap timur, Jalan lebar 2mbl, Lingkungan tenang dan nyaman utk rumah tinggal., Ada 2 unit rumah : Unit # 1 tanpa kolam renang harga 1,65M Nego.. Unit # 2 ada kolam renang dibelakang, harga 1,85M Nego..",
06 - 12 - 2021,216,275,4,3,1,1,Bandung Barat,SHM,2200,Barat,2650000000,https://rumahdijual.com/bandung/9558854-dijuaal-rumah-sejuk-setiabudi-regency-bandung-utara-ariefgumulya.html,"SELLING POINT:
- Kawasan elite Asri bebas banjir, harga properti sangat cepat naik
- Kawasan wisata dekat ke Farm House, Great Asia Afika, Floating Market, Dusun Bambu, Lembang Park n zoo
- 2 km ke terminal Ledeng
- 3 km Perguruan Tinggi UPI, Unpas, NHI
- 5 km RS Hasan Sadikin",
06 - 12 - 2021,51,70,6,2,,,Bandung Barat,SHM,900,Timur,450000000,https://rumahdijual.com/bandung/9774534-rumah-dalam-gang-daerah-setiabudi-bandung-faryachdyar.html,"SELLING POINT :
# -/+ 500 m ke Jl. Dr. Setiabudi
# Dekat Rumah Mode Factory Outlet
# Dekat PVJ Mall
# Dekat Borma Toserba Setiabudi
# Dekat Griya Setiabudi
# Dekat Polsek Sukajadi
# Dekat Secapa AD
# Dekat beberapa hotel : Banana Inn Hotel, Cinnamon Hotel, Amaris Hotel Setiabudi",
08 - 12 - 2021,73,45,2,1,1,,Bandung Barat,SHM,1300,,325000000,https://rumahdijual.com/bandung/8310781-rumah-dijual-di-ngamprah-bandung.html,"Rumah Dijual di Ngamprah Bandung
IDR 325.000.000
hunian MURAH model mezanine di taman bunga cilame ngamprah
Rumah minimalis ready stock konsep mezzanine (ada balkon di dalam ruangan) reading spot pemandangan langsung ke rice fields yang bikin relax dan adeum
Dengan dp 35 juta saja (bisa di cicil 3x) dan cicilan KPR tiap bulan 3jt an anda langsung bisa menempati rumah impian tanpa harus menunggu lama karena unit ready stock
selain rumah 1 lantai kita juga menawarkan hunian rumah konsep 2 lantai dengan harga termurah jauh di banding yang lain mulai 376jt an tapi sayang unit sangat terbatas cuman 4 unit saja jadi cepat2an saja first come first serve.
spesifikasi terbaik yang dikerjakan oleh tenaga terampil
Pondasi : Batu kali
Struktur : Beton Bertulang + bor file
lantai : 40 x 40cm
Atap : rangka baja ringan + Genteng beton
Kusen : Mahoni
Plafond : gypsum profil
listrik : 1300 
Sanitasi : closet duduk
Dinding : Plester aci
Lokasi di jl. Simpati cilame
12 menit ke kbb, tol, dan stasiun padalarang
15 menit ke kota cimahi
Dekat dengan sarana publik : sekolah, masjid, rumkit, tampat perbelanjaan

hubungi no ini
Asep Nurdin
HP WA 081223918268",
06 - 12 - 2021,72,36,2,1,,1,Bandung Kabupaten,SHM,1300,,370000000,https://rumahdijual.com/bandung/9366454-jual-rumah-nuansa-resort-di-bandung-soreang-sukanagara-ciwidey.html,"LOKASI STRATEGIS:?
- Akses 15 Menit Transmart Soreang?
- Akses 15 Menit Exit TOL SOROJA?
- Akses 10 Menit PEMKAB Soreang?",
06 - 12 - 2021,134,200,4,3,,2,Bandung Kota,SHM + IMB,1300,Utara,1800000000,https://rumahdijual.com/bandung/10764132-rumah-dijual-cepat-mewah-murah-di-paledang-andir-jumwi.html,"Selling Point:
- Lokasi berada dalam komplek one gate system
- Keamanan security 24 jam
- ± 5 menit ke pusat pertokoan, Alfamart, Indomaret, Super Indo
- + 10 menit ke pasar tradisional
- ± 5 menit pusat SD pendidikan negeri SMP dan SMA
- ± 15 menit ke gerbang tol pasirkoja
- ± 5 menit ke bandara Husein Sastranegara
- ± 5 menit ke RS Rajawali
- + 5 menit ke jln Nasional Amir Mahmud
- + 5 menit ke Statsiun",
06 - 12 - 2021,72,50,2,1,1,1,Bandung Kota,SHM,1300,,330000000,https://www.rumah123.com/properti/bandung/hos8055502/,"Rumah cantik minimalis .
Selling point:
70m ke Alfamart
200m ke sd dan SMP
500m ke SMK
15 menit ke terminal Lewi panjang
15 menit ke lanud Sulaiman
,",
06 - 12 - 2021,55,43,2,2,,1,Bandung Kota,SHM,2200,Selatan,870000000,https://www.rumah123.com/properti/bandung/hos8923569/,"Cluster dengan Design Minimalist, Elegant & Modern,cocok untuk Anda & keluarga",
06 - 12 - 2021,70,45,2,1,1,1,Bandung Kota,SHM,1300,,300000000,https://www.rumah123.com/properti/bandung/hos7728084/,"Rumah cantik minimalis ,Dengan konsep hunian modern kopo yang menjanjikan hunian yang aman dan nyaman",
06 - 12 - 2021,160,125,4,2,1,1,Bandung Kota,SHM,1300,,1550000000,https://www.rumah123.com/properti/bandung/hos9075441/,Halaman 56 meter juga lokasi aman bebas banjir,
06 - 12 - 2021,108,70,3,2,,,Bandung Kota,SHM,2200,,1060000000,https://www.rumah123.com/properti/bandung/hos8982427/,"umah di renovasi total, siap huni dan juga lingkungan nyaman",
08 - 12 - 2021,72,50,2,1,1,1,Bandung Kota,SHM,1300,Timur,316000000,https://www.rumah123.com/properti/bandung/hos9301781/,"Spesifikasi bangunan
- beton bertulang 8-10-12
- bata merah fress garut,pasir cimalaka
- atap baja ringan 0,75
- genteng beton bergelombang
- plafon rangka besi holo gypsum
- lantai granit 60x60
- kusen kayu manglid/almunium
- closet jongkok/duduk
- listrik 1300
- air bor jetpam
- toren 500 liter
- dak kompor
- mini bar",
08 - 12 - 2021,230,160,2,1,,,Bandung Kota,SHM,,,6000000000,https://www.rumah123.com/properti/bandung/hos7441297/,"Rumah Tinggal siap huni bangunan tua dan terawat. Jl. Kejaksaan Kota Bandung. SHM, LT/LB 230/160. KT 2+1. KM 2. R.Tamu. R. Kel. Dapur. semi furnish.Taman depan dan belakang. Listrik 1300 . PDAM. Harga jual  6.000.000.xxx (nego)",
06 - 12 - 2021,120,70,4,2,1,1,Bandung Kota,SHM,1300,,475000000,https://www.rumah123.com/properti/bandung/hos8249274/,"Hunian Bebas Banjir Dekat dengan Tol Kopo , mall , supermarket , tradisional market , terminal , bandara dll.",
22 - 11 - 2021,50,30,2,1,1,1,Bandung Kota,SHM,1300,Selatan,173000000,https://www.rumah123.com/properti/bandung/hos9190769/,"Hunian bebas banjir,Serta Nyaman
Bisa Anda Dapatkan Dengan Harga Yg Terjangkau.",
22 - 11 - 2021,60,40,2,1,1,1,Bandung Kota,SHM,1300,,214000000,https://www.rumah123.com/properti/bandung/hos7080219/,"Hunian bebas banjir,Serta Nyaman
Bisa Anda Dapatkan Dengan Harga Yg Terjangkau.",
18 - 11 - 2021,72,50,3,2,1,1,Bandung Kota,SHM,1300,Timur,320000000,https://www.rumah123.com/properti/bandung/hos8224837/,"Hunian nyaman, aman strategis bebas banjir 100%",
06 - 12 - 2021,90,150,4,2,,,Bandung Kota,SHM,1300,,970000000,https://www.brighton.co.id/cari-properti/view/GEDEBAGE-zhsu,"LOKASI DEKAT DENGAN GELORA BANDUNG LAUTAN API (GBLA), MESJID TERAPUNG AL JABAR, SUMARECON, POLDA JABAR, RUMAH SAKIT, SEKOLAH
PERKEMBANGAN KEDEPAN BAGUS
HARGA NEGO",
06 - 12 - 2021,100,60,3,2,1,1,Bandung Kabupaten,SHM,1300,,363000000,https://www.rumah123.com/properti/bandung/hos7542863/,"Rumah kavling dengan kualitas terbaik di Bandung selatan, dengan konsep One gate system dan keamanan 24 jam membuat hunian anda nyaman, aman dan bernilai investasi tinggi.",
06 - 12 - 2021,40,21,1,1,,,Bandung Kabupaten,SHM,1300,,142000000,https://www.rumah123.com/properti/bandung/hos7848022/,"Lokasi strategis bebas macet dekat dengan pintu tol dengan udara bersih sejuk dan segar dekat dengan tempat ibadah ,Bank ,apartemen, hotel, dan sarana olahraga.",
06 - 12 - 2021,50,36,1,1,,,Bandung Kabupaten,SHM,1300,Timur,215000000,https://www.rumah123.com/properti/bandung/hos8793764/,"Lokasi strategis bebas macet dekat dengan pintu tol dengan udara bersih sejuk dan segar dekat dengan tempat ibadah ,Bank ,apartemen, hotel, dan sarana olahraga.",
22 - 11 - 2021,70,50,3,1,1,1,Bandung Kabupaten,SHM,2200,,280000000,https://www.rumah123.com/properti/bandung/hos7591570/,rumah minimalis modern terbaru aman nyaman buat keluarga anda,
06 - 12 - 2021,120,80,3,2,1,1,Bandung Kota,SHM,1300,Barat,459000000,https://www.rumah123.com/properti/bandung/hos8594763/,Rumah syariah anti riba,
26 - 11 - 2021,60,40,2,1,1,1,Bandung Kota,SHM,2200,,230000000,https://www.rumah123.com/properti/bandung/hos7661498/,"Hunian bebas banjir, bebas limbah, bebas polusi bisa anda dapatkan dengan harga terjangkau",
06 - 12 - 2021,30,23,2,1,,,Bandung Kota,SHM,1300,,135000000,https://www.rumah123.com/properti/bandung/hos9211213/,"Berlokasi dekat sarana umum seperti , SMK Mahaputra , puskesmas , Alfamart , GOR badminton , GOR futsal dan masih banyak lagi",
04 - 12 - 2021,70,45,2,1,,,Bandung Kota,SHM,1300,Timur,300000000,https://www.rumah123.com/properti/bandung/hos8921568/,"Hunian Asri, murah dan berkualitas bandung",
10 - 11 - 2021,420,345,7,5,1,1,Bandung Kota,SHM,3300,Timur,5300000000,https://onlist.id/detil/di-jual-rumah-siap-huni-perumahan-taman-raflesia-buah-batu-bandung-231619,"Dijual rumah 2 lantai, di perumahan taman Raflesia Kawaluyaan, Buah Batu Bandung posisi tanah di hook, bagus untuk hunian dan investasi anda, depan rumah dekat dengan lapangan tenis.",
05 - 12 - 2021,72,60,2,2,,1,Bandung Barat,SHM,1300,,517000000,https://www.realoka.com/144787-perumahan-di-ngamprah-bandung-barat-sharia-cipulus-residence,"Rumah cluster dengan akses strategis ke Kota Cimahi, Kota Baru Parahyangan, Kantor Bupati Bandung Barat. Cluster dengan akses strategis dipusat bandung barat Hunian Asri dengan akses yg sangat strategis dikawasan ibu kota bandung barat Rumah nuansa villa yg nyaman, sejuk, jauh dari kebisingan dengan akses jalan di ibukota bandung barat Cluster dengan akses strategis ke kota Cimahi, Kab. Bandung Barat, Lembang, jalan tol Cipularang. Asri dengan akses yg sangat strategis. Dengan skema syariah tanpa bank, tanpa Riba, tanpa denda dan tanpa Sita. Rumah nuansa villa yang nyaman, sejuk, jauh dari kebisingan dengan akses strategis.",
06 - 12 - 2021,146,90,3,2,,5,Bandung Kota,SHM,900,Timur,555000000,https://www.realoka.com/29713-hunian-nyaman,"view diatas menghadap kota bandung,air bersih pegunungan,listrik 900 Watt,2 lantai ,kamar mandi 2 ,kamar 3 ,bisa parkir 5 mobil,cuaca sejuk ,dekat dengan fasilitas umum...bebas banjir diketinggian 800 meter dari permukaan laut,sudah SHM. ,cocok juga untuk villa,chat only ke 08112379913",
05 - 12 - 2021,60,36,2,1,,1,Bandung Kota,SHM,1300,Timur,180000000,https://www.realoka.com/196019-rumah-kredit-berkualitas-tinggi-di-batununggal-bandung,"Garden Family Malakasari tahap 3. Lokasi jalan panuusan desa malakasari kecamatan baleendah bandung selatan. Dp 50Jt. Cicilan 2,4Jt/5Thn flat sampai lunas. Type 30/44 type 36/60. Spesifikasi Pondasi Batu kali, Atap baja ringan, Genteng beton, Air semi jett pump, Full spek, Free desain. Info lengkap wa.me/+628983624936 Ujang Juhana Joker property",
04 - 12 - 2021,60,50,2,2,,1,Bandung Kota,SHM,1300,Utara,477000000,https://www.realoka.com/110602-aster-village-ciwastra-asri-dan-nyaman,hunian berkelas dengan konsep syariah dan desain yang cantik mewah serta udara yang sejuk pe. lokasi yang sangat strategis dan premium di bandung timur spesial buat yang mengidamkan hunian mewah berkah dengan budget yang sangat murah.,
04 - 12 - 2021,91,45,2,2,,2,Bandung Kota,SHM,1300,Utara,695000000,https://www.realoka.com/200373-rumah-cantik-grand-mecca-nyaman-asri,"Rumah lux cantik minimalis kwalitas super,CIWASTRA.Lingkungan yang asri, sejuk ,dekat ke pusat kota dan bebas banjir.",
04 - 12 - 2021,71,70,3,2,,1,Bandung Kota,SHM,1300,Utara,725000000,https://www.realoka.com/200369-rumah-cantik-siap-huni-arcamanik-nyaman-asri,"Rumah cantik 2 lantai VIO'S TOWNHOUSE Arcamanik Hunian lux berada di lokasi premium yang, strategis ,lengkap dengan sarana dan fasilitas umum.",
04 - 12 - 2021,310,166,4,2,1,2,Bandung Kota,SHM,4400,,4721789000,https://www.realoka.com/133829-hunian-termewah-di-dago-konsep-villa-dengan-view-terindah-bandung,"Dago Village, Villa yang Berada Di puncak ketinggian kawasan Bandung Utara yang prestisius, berdekatan dengan Taman Hutan Raya Djuanda yang sangat asri dan menyejukan namun sangat dekat dengan kawasan wisata kuliner terbaik di Pakar Timur, menjadikan Dago Village tempat yang teramat istimewa dan lokasi yang sempurna untuk memulihkan diri dari kepenatan gaya hidup metropolitan.",
04 - 12 - 2021,309,139,3,2,,1,Bandung Kota,HGB,4400,,4463109000,https://www.realoka.com/139380-rumah-berkonsep-villa-investasi-cerdas-dikawasan-dago-pakar,"Beverlyville merupakan tipe up-slope dari cluster Foresta yang memiliki keistimewaan alam sekitar dan city view yang spektakuler. Hunian ini memiliki desain yang fresh, elegan, dan minimalis yang menyatu dengan romantisme pepohonan pinus yang sejuk dan Asri dengan adanya hembusan udara dari alam.",
01 - 12 - 2021,108,100,3,2,,1,Bandung Kabupaten,SHM,3500,Selatan,1200000000,https://www.realoka.com/208135-rumah-murah-minimalis-di-girimekar-bandung,"Rumah murah minimalis Harga nego Full furniture Lt : 108 Lb : 100 Lokasi dekat dengan : ubertos, tempat wisata kolam renang, lokasi pendidikan. Hub: Desi Hp :089515634165 Terimakasih",
06 - 12 - 2021,45,60,2,2,,1,Bandung Kabupaten,SHM,1300,Utara,250000000,https://www.realoka.com/223220-dijual-rumah-lux-murah-legalitas-shm,Dijual rumah Lux spek mewah harga murah lokasi strategis Harga mulai 200jt'an Legalitas SHM Info Lebih lanjut dan survey 085864809673 Ari JOKER,
06 - 12 - 2021,980,300,4,3,,8,Bandung Kabupaten,SHM,2200,Utara,1950000000,https://www.realoka.com/29717-rumah-nyaman-full-furnished-nego-sampai-jadi,"Bisa untuk rumah tinggal atau villa disewakan,Sewa aktif musim liburan full booking.full furnished 1 set sofa kayu,tv 32 inch,gordyn vitrase,kitchen set ,kompor ,kulkas, peralatan dapur, 3kasur beserta dipan ukuran nomor 2 ,lampu hias kipas,2 kaet ukuran 160*200,1set kursi kayu teras,listrik 2200,air pegunungan,lokasi nyaman sejuk tenang.only chat ke 08112379913",
06 - 12 - 2021,72,36,2,1,,1,Bandung Kabupaten,SHM,1300,,410000000,https://www.realoka.com/219738-dijual-rumah-di-rancaekek-bandung-timur,"Kami berikan kemudahan untuk memilikinya. Hanya dengan 1 juta anda sudah memiliki hunian yang asri dan nyaman di lokasi yang sedang berkembang dan memiliki nilai strategis di wilayah timur Bandung, jl. Raya Rancaekek - majalaya km 4 Kabupaten Bandung.",
06 - 12 - 2021,92,65,3,1,,1,Bandung Kabupaten,SHM,1300,,280000000,https://www.realoka.com/223100-hunia-modern-harga-terjangkau-di-kab-bandung,RUMAH KONSEP MODERN MINIMALIS DI PESONA BUMI PANIISAN DENGAN UDARA YANG MASIH SEJUK AIR YANG BAGUS HARGA MURAH... KUALITAS FASILITAS MEWAH,
05 - 12 - 2021,40,30,1,1,,1,Bandung Kabupaten,SHM,1300,Selatan,115000000,https://www.realoka.com/223062-rumah-minimalis-murah-lokasi-strategis-bebas-banjir-di-kab-bandung,"Bingung Cari Rumah Murah Berkualitas kemana ? Tidak usah Bingung karena Ada Di PESONA BUMI PANIISAN Lokasi dekat berbagai fasilitas umum juga dilalui langsung jalur angkutan umum jurusan Asem Pameungpeuk - Taman Cibaduyut Indah Harga Mulai 115 Jutaan saja ?? Rumah sudah fullspek dengan dilengkapi Pagar Kanopi Full, Meja Kompor Washtafle, Dak torn + Torn 250L Listrik 1300 watt, Khusus akhir tahun 2021 dapatkan cashback hingga 21juta!!! Grab it fast, unit terbatas!!!! Booking sekarang juga sebelum kehabisan promo. Untuk informasi lebih lanjut bisa hubungi : 088223523241 (SISKA SUMARNI)",
01 - 12 - 2021,241,187,6,3,1,1,Bandung Kota,SHM,1300,,4250000000,https://www.rumah.com/listing-properti/dijual-rumah-sayap-riau-martadinata-gedung-sate-bandung-tengah-kota-bandung-oleh-jufri-adi-19008737,"Rumah dijual : Jl Sayap Riau, Bandung Tengah, Kota Bandung Kota Bandung",
05 - 12 - 2021,750,850,7,6,1,4,Bandung Kota,SHM,6600,Barat,15000000000,https://www.rumah.com/listing-properti/dijual-luxury-rumah-villa-sangat-homey-di-resor-dago-pakar-oleh-herwan-dhani-pandi-19064927,"Vila Resor Dago Pakar Bandung dengan SHM, Lt 750, Lb 850, Hadap barat, Listrik 6600, Air Pdam 5 kmr tidur utama (all bathroom in side), 2 kmr tidur pembantu , 1 kmr mandi pembantu, Dapur, Ruang tamu, Full furnish, Ac, Garasi 2 mobil, Caort 4 mobil",
23 - 11 - 2021,72,38,2,1,,1,Bandung Kabupaten,SHM,1300,Selatan,450000000,https://www.realoka.com/219722-rumah-mewah-mang-yana-murah,"Bismillah Assalamualaikum Ijin Ngalapak admin ,Jual Rumah bagus Super Keren legalitas SHM kamar tidur 2 kamar mandi 1dapur 1ruang tamu, caort 1mobil 7 motor, sumber air sibel+Torn setiap rumah, akses 2mobil 6motor Wa 089662089484 kang Ade JOKER property haturNhun",
23 - 11 - 2021,80,60,3,1,,1,Bandung Kabupaten,SHM,1300,,115000000,https://www.realoka.com/219266-yuk-kapan-lagi-beli-rumah-murah-tapi-berkualitas,"Kapan lagi* selagi ada kesempatan Buat yang lagi cari hunian rumah atau investasi menguntungkan mumpung sedang harga promo Kapan lagi ada promo hunian spesipikasi dengan cluster namun harga terjangkau sebelum harga tanah dan bangunan melonjak segera dapatkan promo menarik nya segera cek keep unitnya sebelum kehabisan Dipasarkan hunian cluster eksklusif dengan harga yang sangat terjangkau, berada di lokasi yang sangat strategis hanya 500 meter dari jalan raya sorang banjaran dekat dengan sekolah, puskesmas, minimarket, rumah sakit, pasar dll",
23 - 11 - 2021,50,30,2,1,,1,Bandung Kabupaten,SHM,900,,130000000,https://www.realoka.com/219228-rumah-syariah-di-rancamulya-bandung,"Rumah indent pembangunan cepat 5bulan, booking 5juta (mengurangi harga jual) langsung pilih blok dan pengurusan surat-surat. Langsung chat aja wa atau telpon untuk info lebih lengkap siti property",
16 - 11 - 2021,144,180,4,3,,,Bandung Kabupaten,SHM,,,2050000000,https://www.olx.co.id/item/take-over-over-kredit-jual-rumah-2-lantai-batunggal-iid-847511263,"Dijual komplek batununggal, 2 Lantai, Luas tanah 144m , luas bangunan 180m, 4 kamar Tidur, 3kamar Mandi, Ruang Tamu bawah, Ruang keluarga bawah, Dapur beserta kitchen Set, ruang keluarga Atas, Dak jemuran tertutup, Jl. Batununggal Mulia 9 No. 63",
07 - 12 - 2021,60,32,2,1,1,,Bandung Kota,SHM,,,580000000,https://www.olx.co.id/item/rumah-minimalis-exlusive-dekat-pusat-kota-iid-849060991,"Perumahan dekat kantor pemerintahan, pendidikan, perbelanjaan dan kegiatan bisnis lainnya di Bandung. Developed by grahapenajawapos member of jawapos, - Akses perumahan 0 meter Jl. Ciganitri (Terusan Logam), - Akses jalan perumahan 6 meter, - Dikelilingi lingkungan perumahan yang sudah dihuni, - Taman terbuka, - 5 menit ke gerbang tol Buah Batu, - 10 menit ke Universitas Islam Nusantara, - 15 menit ke Stasiun Kiaracondong, - 20 menit ke Universitas Telkom, - 20 menit ke Trans Studio Mall Bandung, - 20 menit ke Universitas Muhammadiyah Bandung, Call /wa klik Bio",
